OPOR,lyield,lLFP,lfleetutil,lfueleff,lpOntime,lmisbagg,ltotaldelay,lcomplaint,lhetero,lavglandfee,lsparsity,lMKTshare,ltdomt_cost,lrevpaxenplaned,lempfte,year,quarter,carriercode,occasion
0.095245853,-1.7967771,-0.23728418,-1.0296047,4.1473494,-0.24851663,3.3751955,10.442871,3.871201,-0.4281005,4.5394974,-3.0092933,-3.8115132,18.885969,15.593987,10.292823,2007,3,23,15
0.091691941,-1.7184279,-0.29471707,-1.0706506,4.2771807,-0.2879113,3.3809946,10.531429,3.0910425,-0.42953131,4.6265798,-3.0307033,-3.8635864,18.814543,15.497394,10.324564,2007,4,23,16
0.071684241,-1.6623998,-0.30334574,-1.1990472,4.3068938,-0.34425664,3.0359139,10.660876,3.8066626,-0.44030288,4.6160254,-3.0305429,-3.8822503,18.854263,15.440551,10.32233,2008,1,23,17
0.070897259,-1.6777326,-0.27068186,-1.2206746,4.35781,-0.19732864,2.9370434,10.178274,2.8332133,-0.43986517,4.6133776,-3.0882261,-3.9005311,19.061655,15.499997,10.265419,2008,2,23,18
0.064550325,-1.687059,-0.25063628,-1.2225502,4.3632374,-0.16480298,2.9338567,9.9897108,3.1354942,-0.44108582,4.585844,-3.0635147,-3.8706899,19.050423,15.52049,10.223866,2008,3,23,19
0.064994633,-1.7844875,-0.25661638,-1.3161858,4.3856516,-0.24686943,2.9714396,10.242599,1.6094379,-0.42520204,4.5999594,-3.0044844,-3.8356457,18.452272,15.362781,10.20003,2008,4,23,20
0.068331689,-1.8098834,-0.3064304,-1.2780808,4.3745198,-0.22125937,3.0610518,10.178806,3.2580965,-0.41669112,4.7234797,-3.0255814,-3.8197951,18.128157,15.365061,10.202332,2009,1,23,21
0.086646713,-1.9132854,-0.23262443,-1.2406564,4.5282826,-0.1711224,2.7825391,9.9756222,3.0445225,-0.41088429,4.6411223,-3.0168123,-3.8040121,18.144947,15.493865,10.163812,2009,2,23,22
0.091855697,-2.0179536,-0.21185106,-1.1999278,5.0109363,-0.16130951,2.6468837,9.9642067,3.4339871,-0.41213945,4.6994224,-2.98335,-3.7317278,17.897106,15.573402,10.155568,2009,3,23,23
0.076138891,-1.960561,-0.24585427,-1.2738971,5.0545254,-0.23946218,2.8408313,10.270489,3.2580965,-0.4072465,4.7271848,-2.9891136,-3.7066438,17.890932,15.498222,10.163465,2009,4,23,24
0.058151398,-1.9261817,-0.27031946,-1.2231091,4.9294729,-0.24588758,2.8290873,10.362588,3.8066626,-0.41086587,4.842104,-2.9882874,-3.6482494,18.093111,15.526761,10.195411,2010,1,23,25
0.071235493,-1.9730843,-0.21889101,-1.2040038,4.892067,-0.20848416,2.6108048,10.257379,3.4657359,-0.41560417,4.7981014,-3.0102482,-3.676785,18.216585,15.63422,10.193055,2010,2,23,26
0.093568355,-1.9865485,-0.21482597,-1.1580281,4.9223132,-0.2037829,2.5063419,10.260637,3.713572,-0.42671236,4.8213925,-2.990881,-3.6550331,18.225891,15.691072,10.206736,2010,3,23,27
0.079089887,-1.9346626,-0.23271883,-1.2126632,4.9592071,-0.28669366,2.6532419,10.51556,3.4339871,-0.4205789,4.7694259,-3.0145915,-3.6623826,18.202507,15.606256,10.20928,2010,4,23,28
0.047546171,-1.8829334,-0.27207023,-1.2261455,4.9517961,-0.28826571,2.7199788,10.500674,3.8501475,-0.41909546,4.6727176,-3.038588,-3.6389804,18.323032,15.54435,10.215228,2011,1,23,29
0.065106772,-1.9334844,-0.21981516,-1.1865927,4.9647827,-0.22438319,2.4553061,10.290279,3.8066626,-0.4185462,4.6351633,-3.0900702,-3.6562459,18.522787,15.639813,10.238208,2011,2,23,30
0.06547381,-1.9717678,-0.19698197,-1.2138783,4.9529324,-0.22230609,2.4458191,10.329801,3.9702919,-0.41558638,4.6649981,-3.1072283,-3.6268616,18.524187,15.700556,10.247361,2011,3,23,31
0.037831549,-1.9467525,-0.21793287,-1.2941341,4.9953613,-0.19287941,2.4344902,10.123547,3.4965076,-0.41802573,4.5781012,-3.1556225,-3.6306121,18.392839,15.604093,10.250899,2011,4,23,32
0.044462539,-1.9016745,-0.24955383,-1.2910781,5.0451188,-0.20219024,2.6525373,10.213689,3.7612002,-0.42812282,4.5786624,-3.2094109,-3.6040919,18.396292,15.593927,10.247254,2012,1,23,33
0.081781849,-1.9447342,-0.17874463,-1.2475646,4.9784336,-0.17171346,2.6844404,10.097696,4.3040652,-0.44043463,4.5249305,-3.2383661,-3.6494088,18.414673,15.690228,10.243347,2012,2,23,34
0.10333177,-2.1030188,-0.172925,-1.2202399,5.6306353,-0.20164204,2.799109,10.289634,4.1271343,-0.43864667,4.5518985,-3.2443271,-3.6136351,17.896137,15.76475,10.240924,2012,3,23,35
0.094305359,-2.0875673,-0.19478711,-1.2831011,5.9082942,-0.238778,2.8570447,10.393416,3.9702919,-0.41763532,4.4936905,-3.2293906,-3.5897341,17.611088,15.698401,10.23315,2012,4,23,36
0.076875247,-2.0794909,-0.21403982,-1.276167,6.0139289,-0.23264118,2.8338015,10.379939,3.8501475,-0.42243755,4.5567446,-3.2011716,-3.5947464,17.51899,15.678995,10.246936,2013,1,23,37
0.11032733,-2.1442573,-0.18742377,-1.2328699,6.0383449,-0.22661242,2.2844212,10.39565,3.9512436,-0.42588931,4.4613676,-3.199276,-3.6145375,17.4816,15.762129,10.249203,2013,2,23,38
0.12653418,-2.1567008,-0.19000772,-1.2223992,5.9886327,-0.22827967,2.656055,10.400285,4.3307333,-0.41349378,4.1631565,-3.2106233,-3.6122353,17.53697,15.760877,10.250228,2013,3,23,39
0.086196609,-2.134728,-0.19214602,-1.2132623,5.9543886,-0.22187416,2.6426225,10.295766,3.7376697,-0.40549421,3.5894921,-3.2223396,-3.604877,17.496014,15.689386,10.269137,2013,4,23,40
0.047645941,-2.0989172,-0.20014654,-1.3045861,5.9020753,-0.29801157,2.9290581,10.555031,3.9702919,-0.41814509,3.4402432,-3.205363,-3.4681928,17.514151,15.651846,10.294144,2014,1,23,41
0.08821065,-2.1339509,-0.16551182,-1.2460877,5.7320786,-0.25145811,2.5423892,10.454697,4.1588831,-0.41950375,3.5578282,-3.2636068,-3.280674,17.747299,15.762473,10.281993,2014,2,23,42
0.12928872,-2.1608334,-0.16969448,-1.2459254,5.8641658,-0.2448196,2.5047092,10.456482,4.2195077,-0.41061321,3.725235,-3.2537379,-3.4762657,17.661114,15.809711,10.295766,2014,3,23,43
-0.012203723,-2.1486945,-0.18591647,-1.2576033,5.8897686,-0.28905982,2.5802169,10.522342,3.8918202,-0.40183958,3.5185113,-3.2423375,-3.455133,17.425755,15.739063,10.271597,2014,4,23,44
0.082150377,-2.1594198,-0.20614739,-1.2585577,5.9327149,-0.26409385,2.7160184,10.404233,3.9512436,-0.41516778,3.522887,-3.2929082,-3.4898164,17.088818,15.705339,10.285069,2015,1,23,45
0.12327979,-2.2109449,-0.16668785,-1.1672238,5.9382825,-0.21307734,2.4230313,10.264304,3.7376697,-0.42850664,3.504976,-3.3293378,-3.5998821,17.225435,15.841626,10.297791,2015,2,23,46
0.13398705,-2.2004867,-0.17183354,-1.109666,5.8143773,-0.2089667,2.4105422,10.269761,4.1896548,-0.39618802,3.296232,-3.3453104,-3.5850916,17.246426,15.880194,10.313874,2015,3,23,47
0.10819481,-2.2109427,-0.18321906,-1.1621412,5.8235912,-0.22363953,2.4406064,10.268026,3.583519,-0.38028824,3.4376731,-3.3664753,-3.5610182,17.121264,15.811324,10.338867,2015,4,23,48
0.10697161,-2.1524014,-0.22457351,-1.3193983,5.6826973,-0.23137288,2.3786197,10.309319,3.4657359,-0.37448114,3.4087286,-3.3818762,-3.5672925,17.025949,15.752525,10.362145,2016,1,23,49
0.14412187,-2.1586843,-0.17759484,-1.3397526,5.619647,-0.16099438,2.1365306,10.040245,3.6109178,-0.3716484,3.4086661,-3.4119463,-3.5927389,17.271057,15.877346,10.369891,2016,2,23,50
0.12317644,-2.1562965,-0.17680945,-1.3151087,5.6460876,-0.1723295,2.332144,10.130264,3.8286414,-0.36196557,3.3827288,-3.4049337,-3.595216,17.285891,15.913739,10.381181,2016,3,23,51
0.077130646,-2.1617405,-0.18603191,-1.3077395,5.7126422,-0.22115302,2.3860066,10.287047,3.6109178,-0.3421666,3.2476764,-3.4425299,-3.5811923,17.243488,15.840734,10.37966,2016,4,23,52
0.088018924,-2.0788085,-0.23554547,-1.3505518,5.7042971,-0.26794037,2.4714837,10.504492,3.4339871,-0.32340577,3.2611911,-3.3847733,-3.5593631,17.329643,15.838674,10.410365,2017,1,23,53
0.12914775,-2.0897827,-0.19585149,-1.4307483,5.6674356,-0.20912358,2.1656194,10.412652,4.0943446,-0.33440405,3.238054,-3.3436635,-3.5675983,17.413721,16.010773,10.434733,2017,2,23,54
0.13630868,-2.0766394,-0.20633054,-1.3310646,5.6545286,-0.21407564,2.1575594,10.510423,4.1431346,-0.35214692,3.2748852,-3.3638313,-3.5258946,17.551331,16.081284,10.474552,2017,3,23,55
0.11522346,-2.0781641,-0.201647,-1.3315017,5.581831,-0.20859297,2.1838017,10.455964,3.583519,-0.35061574,3.1749146,-3.4285212,-3.4743598,17.707216,16.050472,10.504246,2017,4,23,56
0.092011325,-2.0737493,-0.24983309,-1.309765,5.5503116,-0.24950044,2.6026897,10.60557,3.871201,-0.33994025,3.2075803,-3.4656796,-3.5500929,17.80221,15.97787,10.585625,2018,1,23,57
0.14143427,-2.1251903,-0.19685461,-1.3202996,5.5634294,-0.21323776,2.4832385,10.530308,3.7612002,-0.36101747,3.1083717,-3.4746273,-3.5760264,17.925463,16.101688,10.605421,2018,2,23,58
0.13784063,-2.1288733,-0.20020209,-1.3302751,5.5825305,-0.22060773,2.5384474,10.60095,3.6888795,-0.34238324,3.083034,-3.5257323,-3.546396,17.970659,16.155249,10.654927,2018,3,23,59
0.11446843,-2.1069429,-0.21758057,-1.3298973,5.5523653,-0.22110173,2.6525373,10.555344,3.6375861,-0.33358547,3.1119115,-3.5625005,-3.5125465,17.977768,16.101477,10.671974,2018,4,23,60
0.03128938,-2.1406076,-0.44374302,-0.93640751,4.1604137,-0.18379624,2.2533948,10.610069,3.5263605,-0.52889872,5.2416067,-3.4344282,-2.2860084,19.251175,16.717415,11.468106,2004,1,24,1
0.11465126,-2.1855066,-0.27046457,-0.94494611,4.1450348,-0.23697834,2.2512918,10.847082,3.7376697,-0.53466421,5.2176447,-3.4356287,-2.2251906,19.316072,16.890388,11.454681,2004,2,24,2
0.1142671,-2.2015359,-0.31904101,-0.96412909,4.156435,-0.22396806,2.272126,10.831331,3.7376697,-0.55716813,5.2628098,-3.4406695,-2.2600784,19.322824,16.865837,11.442697,2004,3,24,3
0.071933158,-2.1444404,-0.43091914,-0.93174589,4.1821384,-0.24462284,2.4379897,10.914652,3.2958369,-0.5810051,5.2078218,-3.4481177,-2.259243,19.438187,16.819801,11.442385,2004,4,24,4
0.063836858,-2.1490781,-0.42406055,-0.91413504,4.1920395,-0.24113424,2.4898942,10.895387,3.8286414,-0.60589266,5.3877583,-3.4465773,-2.2350879,19.442495,16.80131,11.439494,2005,1,24,5
0.14265548,-2.1420879,-0.32089159,-0.90815085,4.1964498,-0.16870357,2.4078455,10.601697,3.0445225,-0.61662906,5.3048816,-3.4361541,-2.200947,19.609425,16.942202,11.447491,2005,2,24,6
0.13730945,-2.1738427,-0.28978005,-0.92534971,4.1885443,-0.23236509,2.5687881,10.909893,3.7612002,-0.62423968,5.320405,-3.4237826,-2.1709719,19.631458,16.977583,11.45395,2005,3,24,7
0.082244664,-2.0994143,-0.36213386,-0.92369217,4.2001662,-0.21530031,2.6810215,10.832694,3.7376697,-0.63225722,5.2101173,-3.4185555,-2.1451604,19.785027,16.918009,11.457846,2005,4,24,8
0.048586942,-2.0916429,-0.36804456,-0.89408493,4.2053552,-0.21109483,2.6789646,10.826953,3.6109178,-0.63312119,5.2914658,-3.4232116,-2.0824838,20.029608,16.908058,11.45412,2006,1,24,9
0.16392265,-2.0443225,-0.24881969,-0.90150023,4.2000651,-0.24021125,2.511224,10.968853,3.8501475,-0.64106107,5.3320522,-3.42782,-2.0409162,20.062231,17.047274,11.462127,2006,2,24,10
0.11150535,-2.0872941,-0.29177654,-0.91743863,4.1963773,-0.21218586,2.8741293,10.890106,3.7376697,-0.65435618,5.3441334,-3.4292743,-2.0464842,20.145802,17.030304,11.471791,2006,3,24,11
0.076254457,-2.063679,-0.35294726,-0.91639972,4.2029939,-0.21782888,2.9826469,10.919877,3.9120231,-0.66409999,5.2598176,-3.4369636,-2.030678,20.135616,16.997467,11.490026,2006,4,24,12
0.038131889,-2.0684257,-0.38505092,-0.9130618,4.2072282,-0.21467938,3.0554152,10.902868,4.1271343,-0.67014754,5.3635488,-3.4401731,-2.0480721,20.149563,16.947384,11.495586,2007,1,24,13
0.12716164,-2.0685887,-0.27258855,-0.901357,4.2018957,-0.21523377,2.8512843,10.941235,4.1108737,-0.68065012,5.403048,-3.4397948,-2.0019426,20.221403,17.108061,11.509138,2007,2,24,14
0.097186342,-2.1014414,-0.26777655,-0.91812563,4.1961126,-0.22965546,2.7453461,11.023241,4.4998097,-0.69196022,5.3859949,-3.4475567,-1.9866382,20.305521,17.120955,11.522677,2007,3,24,15
0.050726332,-2.0258858,-0.36663315,-0.93669838,4.2096019,-0.22648434,2.8160074,11.006739,3.9512436,-0.69983226,5.2875834,-3.4627359,-2.0410275,20.37007,17.030418,11.536222,2007,4,24,16
0.034716528,-2.0213168,-0.35915479,-0.92953825,4.2128124,-0.28980598,2.8964643,11.22559,4.4067192,-0.71650785,5.544529,-3.4737532,-2.0112395,20.439833,17.023808,11.534207,2008,1,24,17
0.071506292,-2.0084682,-0.2850495,-0.90791947,4.2180724,-0.22119559,2.5225234,11.00833,4.3438053,-0.72474092,5.4342213,-3.4811134,-1.9704738,20.610691,17.13302,11.53266,2008,2,24,18
0.029902956,-1.9489864,-0.33410063,-0.9504838,4.2300768,-0.15761159,2.4638534,10.697972,3.9318256,-0.73344064,5.4498825,-3.4847813,-2.0080655,20.722961,17.062519,11.563029,2008,3,24,19
0.025524111,-1.9189728,-0.38804126,-0.96439606,4.2372231,-0.205496,2.5305171,10.913906,3.6888795,-0.73932987,5.5284958,-3.5029323,-1.9527509,20.594927,16.993568,11.579013,2008,4,24,20
-0.021196034,-2.0555086,-0.35834911,-0.98542547,4.2368908,-0.16192,2.3915114,10.649061,3.5553482,-0.74572897,5.5155849,-3.5035968,-1.9289663,20.314074,16.954004,11.576632,2009,1,24,21
0.047056839,-2.0983226,-0.26125634,-0.95707375,4.2313666,-0.19866957,2.3155012,10.86649,3.8066626,-0.74841553,5.6012964,-3.4909766,-1.8998678,20.354155,17.093693,11.57258,2009,2,24,22
0.008319753,-2.0799999,-0.22912161,-1.0162534,4.2240119,-0.17397302,2.2915242,10.723927,4.3040652,-0.76282501,5.6399055,-3.4875369,-1.9281607,20.482508,17.08971,11.555956,2009,3,24,23
0.061468534,-1.9810994,-0.25730816,-1.0398992,4.2204127,-0.21202353,2.3263016,10.869406,3.9889841,-0.76438677,5.6936278,-3.4915686,-1.8964847,20.446304,17.050694,11.554394,2009,4,24,24
0.020713769,-1.9606333,-0.27613381,-1.0489954,4.2293782,-0.22227086,2.3951643,10.885903,4.3174882,-0.7683574,5.7474256,-3.5000718,-1.9125681,20.478695,16.981651,11.553664,2010,1,24,25
0.11449896,-1.9348063,-0.2317614,-0.96921176,4.2266574,-0.2100994,2.2407095,10.908302,4.3040652,-0.76573551,5.7747865,-3.4999254,-1.8874929,20.610489,17.132271,11.550424,2010,2,24,26
0.11124152,-1.9528474,-0.21229811,-0.99934852,4.222477,-0.19808014,2.3085673,10.85416,4.1743875,-0.78231579,5.7744083,-3.4976676,-1.9013367,20.600536,17.14171,11.554652,2010,3,24,27
0.06922251,-1.9515775,-0.21437314,-1.0155187,4.2280936,-0.29307717,2.4203682,11.172996,4.2904596,-0.79845303,5.7670937,-3.4990623,-1.8498138,20.618208,17.118294,11.560724,2010,4,24,28
0.036771491,-1.9098185,-0.24422188,-1.001188,4.2324328,-0.26988962,2.486572,11.09553,4.1431346,-0.81312484,5.7758188,-3.5040519,-1.811518,20.710394,17.058779,11.570742,2011,1,24,29
0.054277841,-1.8948696,-0.20030288,-0.93295085,4.2294092,-0.25302628,2.4132316,11.109294,4.7791233,-0.83852208,5.7802458,-3.4949052,-1.8090681,20.953049,17.178181,11.587644,2011,2,24,30
0.058213171,-1.9022306,-0.20250084,-0.97680175,4.2316246,-0.17651427,2.3832431,10.776056,4.7095304,-0.85008293,5.8318739,-3.4897666,-1.8449129,20.939447,17.165035,11.611259,2011,3,24,31
0.039958332,-1.8841232,-0.2104293,-1.0149815,4.2345967,-0.1333409,2.2864556,10.471298,4.0943446,-0.84933329,5.80546,-3.4949534,-1.8104446,20.885645,17.135975,11.631437,2011,4,24,32
0.008507571,-1.8662676,-0.24745786,-1.0119022,4.2383122,-0.1372008,2.1804175,10.476837,4.2046928,-0.84645718,5.8378334,-3.4917984,-1.8074697,20.890036,17.072826,11.657061,2012,1,24,33
0.099582851,-1.6875509,-0.20250551,-1.0028137,4.0382738,-0.17832991,2.1447611,10.780808,4.2904596,-0.82976758,5.9902172,-3.4710915,-1.7903565,21.136316,17.190866,11.838105,2012,2,24,34
0.011774934,-1.7761829,-0.19771583,-1.1731622,4.0606804,-0.21091408,2.242835,10.919859,4.5108595,-0.80406249,5.9912486,-3.470001,-1.8295858,21.10553,17.19228,11.833196,2012,3,24,35
0.021894004,-1.7257015,-0.2275731,-1.439647,4.0909715,-0.21354283,2.3115449,10.889136,3.9889841,-0.80169952,5.9904323,-3.4874046,-1.8080875,21.089445,17.141077,11.833769,2012,4,24,36
0.017185459,-1.6697847,-0.25820911,-1.6606801,4.1088939,-0.18486397,2.2772672,10.73228,4.3174882,-0.78917485,6.0091987,-3.5068979,-1.8312289,21.053316,17.081873,11.831256,2013,1,24,37
0.093210436,-1.7105676,-0.20437367,-0.97861725,4.1245599,-0.26586053,2.0554049,11.134575,4.6728287,-0.78053433,6.0249348,-3.4837828,-1.7793148,21.059877,17.233727,11.822643,2013,2,24,38
0.085754462,-1.7089667,-0.21140075,-1.08752,4.1367555,-0.28263548,2.427454,11.165154,4.7095304,-0.79529649,6.0433855,-3.4667115,-1.8174926,21.046997,17.194992,11.815072,2013,3,24,39
0.087080576,-1.6992027,-0.21782517,-1.1522919,4.1626573,-0.33063322,2.4824035,11.271414,4.6443911,-0.78070456,5.9883304,-3.4905548,-1.7672482,20.988344,17.193714,11.811666,2013,4,24,40
0.051706698,-1.7305564,-0.23184782,-1.0563761,4.1874294,-0.37010372,2.7581093,11.453006,5.1416636,-0.77190238,5.9891586,-3.5351064,-1.6251402,20.943827,17.144886,11.814784,2014,1,24,41
0.1279619,-1.779381,-0.16877808,-1.0122162,4.225255,-0.2840448,2.4561641,11.271605,5.1984968,-0.7340346,5.9893088,-3.505708,-1.5946976,21.00493,17.31496,11.826582,2014,3,24,43
0.13404031,-1.7691982,-0.19507641,-1.0326631,4.2541509,-0.24937415,2.3379521,11.124701,4.8441873,-0.72328973,6.0348725,-3.5136931,-1.5580269,20.825712,17.301151,11.839867,2014,4,24,44
0.17677392,-1.8135024,-0.22095211,-1.0091922,4.2889004,-0.23608005,2.3749058,11.050429,5.1357985,-0.72830158,5.977437,-3.5348971,-1.5611082,20.535295,17.271032,11.852087,2015,1,24,45
0.21231019,-1.8403956,-0.16568767,-0.9373619,4.2836342,-0.25384057,2.270062,11.192858,5.2626901,-0.71882153,5.947866,-3.5200832,-1.6244553,20.672157,17.429668,11.865833,2015,2,24,46
0.23033427,-1.8763459,-0.15780331,-0.98374993,4.2824531,-0.22346224,2.2586331,11.075614,5.4161005,-0.71286744,6.0065241,-3.5052924,-1.6454455,20.599691,17.433769,11.882321,2015,3,24,47
0.20617634,-1.866338,-0.17179306,-1.0150541,4.2762423,-0.19472776,2.2772672,10.931678,5.1119876,-0.72138411,5.9375863,-3.5190945,-1.627882,20.432459,17.411276,11.907182,2015,4,24,48
0.19555527,-1.8543099,-0.21616848,-1.0140853,4.2889533,-0.17341127,2.1724763,10.817616,5.1239638,-0.72501892,5.9548874,-3.5409744,-1.6233212,20.511612,17.340698,11.927291,2016,1,24,49
0.23698311,-1.8858944,-0.15446705,-0.95329231,4.2865062,-0.23696028,2.179287,11.150793,4.9904327,-0.71528465,5.9497132,-3.5247436,-1.6058806,20.562065,17.471785,11.95525,2016,2,24,50
0.13512796,-1.9248924,-0.1586407,-0.99309158,4.2811193,-0.24180456,2.2669578,11.154778,5.5984221,-0.72254562,5.9727035,-3.5063934,-1.6368394,20.607693,17.457088,11.973232,2016,3,24,51
0.16665493,-1.9052198,-0.16740176,-1.0089024,4.2881541,-0.20014153,2.1365306,10.987561,4.8040209,-0.71828878,5.9625535,-3.5246634,-1.5982169,20.62249,17.45517,11.987257,2016,4,24,52
0.13476682,-1.8774767,-0.22099702,-1.0058106,4.2907372,-0.23900199,2.0806909,11.123491,5.1179938,-0.7203874,6.051177,-3.5422864,-1.6212438,20.585835,17.363178,12.003062,2017,1,24,53
0.2175965,-1.8709545,-0.15432641,-0.94562781,4.2894344,-0.26535878,2.1610215,11.28233,5.3936276,-0.74142456,6.0003843,-3.5335274,-1.5996975,20.652676,17.514359,12.015505,2017,2,24,54
0.1582541,-1.9350212,-0.16433716,-1.0059118,4.2933636,-0.27954546,2.2005522,11.324847,5.4595857,-0.77445656,6.002264,-3.5238211,-1.6484892,20.659931,17.485748,12.022516,2017,3,24,55
0.14656056,-1.9075503,-0.16005781,-0.96841896,4.3012295,-0.17731006,2.095561,10.890665,4.7273879,-0.87728888,6.011167,-3.5366135,-1.6189731,20.690746,17.491907,12.032701,2017,4,24,56
0.12468968,-1.9197577,-0.20440044,-0.98228687,4.3086967,-0.23148182,2.1713369,11.108994,4.8441873,-0.85193372,6.0162621,-3.5510552,-1.7020162,20.674938,17.412668,12.046338,2018,1,24,57
0.16919363,-1.9058045,-0.1657742,-0.92559683,4.3106818,-0.25785878,2.1317968,11.275303,5.1761498,-0.82555175,6.0209064,-3.544765,-1.7018505,20.840433,17.54615,12.060353,2018,2,24,58
0.14313643,-1.9050082,-0.17650768,-0.98400158,4.3050556,-0.23694153,2.1736147,11.188316,5.1704841,-0.80852443,6.0200777,-3.5331819,-1.7445406,20.850122,17.511795,12.070024,2018,3,24,59
0.14370194,-1.8754579,-0.17921926,-0.99522257,4.3134065,-0.2064095,2.1916535,11.057109,4.7004805,-0.75014377,5.98423,-3.5458057,-1.6912795,20.840616,17.519835,12.080748,2018,4,24,60
0.098061897,-1.9049157,-0.21118414,-1.0392278,4.313386,-0.23982364,2.6546495,11.162176,4.9698133,-0.73333448,5.9808483,-3.5602057,-1.742064,20.676315,17.417332,12.088532,2019,1,24,61
0.16381271,-1.8729918,-0.14693376,-0.99816126,4.2960691,-0.26744512,2.6532419,11.311703,5.1416636,-0.8406986,6.015882,-3.561553,-1.7596283,20.78812,17.538605,12.09532,2019,2,24,62
0.14530116,-1.8757207,-0.18058601,-1.0370916,4.3011189,-0.18153192,2.4907229,10.955847,4.7273879,-0.83692795,6.0321984,-3.5393605,-1.8086097,20.745834,17.509155,12.104737,2019,3,24,63
0.11602423,-1.8711324,-0.18528892,-1.007181,4.3097878,-0.19411129,2.4882345,11.002383,6.401917,-0.8372069,6.0249658,-3.5485444,-1.7502089,20.763372,17.509384,12.113541,2019,4,24,64
0.22144538,-2.6013474,-0.15567668,-0.80229968,4.4118958,-0.35018274,1.9501867,8.9554482,5.869297,-0.64375633,6.1039882,-2.8490481,-3.504786,18.437336,15.080639,9.4149942,2015,1,25,45
0.22101571,-2.5918629,-0.14624706,-0.79105872,4.4016123,-0.48129514,2.1575594,9.3255424,6.368187,-0.69120777,6.1330762,-2.8796394,-3.6393516,18.561657,15.194548,9.4528942,2015,2,25,46
0.27350006,-2.6217918,-0.16848372,-0.79749107,4.4174523,-0.36272246,2.064328,9.1429176,6.4313312,-0.69304168,6.1167173,-2.896251,-3.6084282,18.462402,15.245675,9.4857731,2015,3,25,47
0.2314859,-2.7814574,-0.19061644,-0.81448334,4.4571095,-0.30179399,1.9712994,8.9978895,6.2363696,-0.62387347,6.0862007,-2.9151154,-3.5248513,18.385046,15.244893,9.5364017,2015,4,25,48
0.18823886,-2.8220501,-0.16252948,-0.78745234,4.5065899,-0.42606047,1.9643112,9.3347683,6.2952662,-0.57419604,6.1052742,-2.9267812,-3.4067941,18.18408,15.305249,9.5933552,2016,1,25,49
0.20857382,-2.8344285,-0.15266511,-0.8096863,4.4256029,-0.29529935,1.8484548,9.0957146,5.7776523,-0.55492747,6.1529016,-2.9614787,-3.4506187,18.447365,15.373134,9.6539354,2016,2,25,50
0.21762359,-2.7360411,-0.14960767,-0.8488611,4.4058652,-0.26994887,1.9242487,9.0253353,5.9026332,-0.53054005,6.1576004,-2.9586432,-3.4623177,18.531519,15.433558,9.6820297,2016,3,25,51
0.14750689,-2.77688,-0.2089477,-0.88441706,4.4355316,-0.21692978,1.7155981,8.8434706,5.3082676,-0.52049023,6.1658769,-2.9831843,-3.4178483,18.593067,15.393444,9.7104492,2016,4,25,52
0.10038991,-2.8403158,-0.20194778,-0.86892271,4.4718494,-0.27042213,1.5390154,9.0760088,5.5333896,-0.51984006,6.2010789,-2.9960032,-3.3140342,18.673674,15.443783,9.745429,2017,1,25,53
0.18752973,-2.7378209,-0.15340731,-0.89540923,4.416225,-0.33817267,1.5953389,9.3337965,6.2690964,-0.49731362,6.2246723,-3.0373096,-3.3573267,18.698923,15.54059,9.7943983,2017,2,25,54
0.15148242,-2.8041928,-0.17561975,-0.89930612,4.4424119,-0.28575084,1.6074358,9.2387333,5.8861041,-0.48553044,6.2327971,-3.0372941,-3.3325024,18.802202,15.559855,9.8388958,2017,3,25,55
0.13706219,-2.8240438,-0.20100318,-0.92033112,4.4630866,-0.15423167,1.5475625,8.628377,5.2470241,-0.47955349,6.2546988,-3.0303235,-3.2930305,18.906488,15.533922,9.8783236,2017,4,25,56
-0.055098224,-2.871578,-0.20255077,-0.86086684,4.47507,-0.18190251,1.5748465,8.8513775,5.2470241,-0.4753404,6.1100883,-3.0381017,-3.2450266,19.053007,15.59663,9.92064,2018,1,25,57
0.12740639,-2.8091259,-0.16676396,-0.81102639,4.494792,-0.22847869,1.678964,9.123147,5.3518581,-0.47365713,6.2180071,-3.0451887,-3.2411795,19.219055,15.729617,9.9718466,2018,2,25,58
0.16047826,-2.7612164,-0.14055769,-0.83419043,4.4666805,-0.26573616,1.7065647,9.2834053,5.4638319,-0.47467437,6.1452522,-3.0187271,-3.221364,19.272528,15.769385,9.9930544,2018,3,25,59
0.15770248,-2.7549605,-0.15090147,-0.90287876,4.4906793,-0.16100495,1.6389967,8.7677965,5.1704841,-0.50092053,6.1298928,-2.9970295,-3.2409384,19.134674,15.700348,10.021848,2018,4,25,60
0.10259966,-2.8601935,-0.17445056,-0.84589118,4.4921031,-0.19015577,2.5710843,8.9834394,4.8283138,-0.45600185,6.1195755,-3.0287864,-3.144999,19.124874,15.746616,10.03946,2019,1,25,61
0.16184154,-2.7847447,-0.14988218,-0.7984044,4.4829502,-0.2765182,2.6878474,9.4518738,5.6312118,-0.41077417,6.0970359,-3.0929234,-3.160876,19.266418,15.886524,10.074622,2019,2,25,62
0.12569147,-2.80585,-0.16459705,-0.7984736,4.4674673,-0.27520153,2.74084,9.4805965,5.8435445,-0.4171226,6.1502905,-3.0852284,-3.1808982,19.245523,15.897335,10.098602,2019,3,25,63
0.12850261,-2.8395438,-0.15627755,-0.88615662,4.4983811,-0.17150664,2.5997224,9.0045452,6.9994226,-0.40534422,6.1416092,-3.0613463,-3.1392081,19.206476,15.883142,10.148197,2019,4,25,64
